BusinessEntityID,PasswordHash,PasswordSalt,rowguid,ModifiedDate
1147,PSKz4q56IqL3q9GPJjYwAKKz2sFtFqkN9n9dfiu1q+0=,F/sb/Xc=,74A1BB13-3D86-4521-BA09-A17EFE1A737F,2011-08-01 00:00:00.000
1149,y0iroPvPC4eEspx+3ldDYTXprGyXnnCpLGd3uXHr/+A=,F1wnUPk=,7F37B2A6-9AC1-490E-BB0F-DB61F9060A28,2012-07-31 00:00:00.000
1151,FGdnPYTMqac/OnHuvpZH+gBqo30RCSqFL8kFsXLMOlI=,AnSCCJw=,405AB36F-C503-47FB-A265-0B91CBF584D6,2013-05-30 00:00:00.000
1153,7iKefn/yRdGY0lDcTfhnphkX29jaLrJmw0WGoy5u8uo=,P7FD6X8=,641E0BE9-F1A4-4057-94B4-48350A0E31E6,2012-05-30 00:00:00.000
1155,SjhcbJpcpaWw4QjUCmjWLcY825LVBVxAVlKUVRGVC/0=,Tb+oJnk=,139697A7-56FE-4E10-82D2-E8B00FBF10F0,2012-06-30 00:00:00.000
1157,HdGP+FhhGf8dYBcwT4pIsPs6mdixGxg1UVN0kMtW2Jk=,XdEyqf4=,707ECA7B-2BEE-414D-9A23-27250D3004E9,2013-07-31 00:00:00.000
1159,rM2zjpxJ6kugMClMzFYiNo62KijgNAlTzs3gj8gZUk8=,UZp+tN4=,E9912D67-3675-4F99-BB5D-8862AA9FD293,2013-07-31 00:00:00.000
1161,SqD2biQr39fo9zJnjNrYH0b9Ww+jQyq4h+t6vSz0/4M=,8fDglPw=,E82BFCD6-623A-4126-BE94-F33F32F69B1C,2012-05-30 00:00:00.000
1163,2Xe5IoBxKNC22H7Q827BM0SSGc8Tm9C/CaVHZgNNDy0=,huDYsl4=,2CF8FEA5-8872-411F-9CC2-73945E72F04E,2011-07-01 00:00:00.000
1165,b0w+/GVSsenvVoXksIyrBh+BGRKEIsId9aOsMDCOZi8=,W1IKTDo=,A399E057-ADB7-4F36-B08C-7B8B9C4057A8,2013-07-31 00:00:00.000
1167,pVE6khaSd5K1oemW26UscDkyCoEmMMHowHRoPqwxPnU=,qXnP35Y=,D8A4CA28-AA92-43FF-89DC-BB9D186355F4,2012-07-31 00:00:00.000
1169,lepgCpcuzDRNfqPaAgUacRzPVGGXHwiRm7wwJ4cNgBs=,lkPNcdI=,3B3F8E8E-B650-4536-A0E5-E72B8E3F8FB4,2011-08-01 00:00:00.000
1171,TGnRB6vDbV0LZss8tA9iu637/34mcJWkD0Ux4xaza/k=,2t9hMlk=,D69A6AC3-6AA8-4625-B2C3-178F5E780F51,2013-01-28 00:00:00.000
1173,tw+fIchafvuaOuwyEXmlXbPr9Vt3EILylHlmwfm6Gig=,0fgKxF4=,784DE435-FC41-4240-BB5F-91B511F4D0C6,2011-07-01 00:00:00.000
1175,ztS+NkZ5O9OcD9H8xEW/6q9B6gKDHKZIzMbnAgLzNWU=,vRvyHnU=,9FE5FA3C-7236-4F80-89DC-DE2EFCEEE253,2011-08-31 00:00:00.000
1177,+9TZ+VsWTxh0NLLbYHqBzKdjUoCflp0eT66ku220+5A=,BgdCHh4=,CFC60F9C-3FAC-4F54-B4E0-A0DAEFDF6875,2013-07-31 00:00:00.000
1179,P7kS2qmv24u6DHt3T4KoKJ6+3pJpWEoMKQZVPpaRlmo=,c0oPTcw=,70EA82D4-5245-4347-8F87-CBB93F916F91,2011-07-01 00:00:00.000
1181,UzBw4QCv1S5zMkidAXE2e+J8AXjRf3C48Lqj+Mm2Fqs=,bB2f6Z8=,313082EA-9292-4CE6-A3FB-76E7FB818A8A,2011-07-01 00:00:00.000
1183,Fz+NYcaaq3h6DqGHlfln+rg8Acm2x1ZGxvEayxBvctA=,RqNfsHY=,4F76C8CC-4D1C-4861-9339-65347E23C9B1,2011-05-31 00:00:00.000
1185,C4CbjWP+J+L/5D9jekqIDsijBR8VvJlpu7IxqSE3ckI=,GR7idhc=,B875D28D-B846-40FD-B9EE-749D6BFCD2A2,2011-05-31 00:00:00.000
1187,IQvtwGrIwRDX9ZHmv+WXAmqiXokkD7MT/x8ZdSBArjo=,6xHx1mQ=,EC2CD003-3A5C-4EC8-9952-C42588DD84E4,2012-07-31 00:00:00.000
1189,PO+OVGPmjMHWarpoSNfRkhxwtHt5tnffsEUKPuuAT08=,Httjag4=,3A5870B4-D2A8-45FD-AF05-EB9F6DB22641,2013-06-30 00:00:00.000
1191,d8QmW8XwLDvVvz9RYBNkv59Snnfp3tdnQQ/IZ0UEV9U=,FccEr0Q=,202D7517-21D2-4012-9231-81489871D0F9,2011-07-01 00:00:00.000
1193,IxAuVk++51KHzMYQAi4WYtmdcS+Q/ohaN+EU787/55Q=,XzfRlBw=,2F25A1FE-1331-4E1B-8C1B-2CAF49D9D733,2011-08-01 00:00:00.000
1195,Rrgza3uGhmNF9StSEGpXIJ5moVVsmcjhGDjdCAPyMnc=,ekE0M9I=,40EE241D-3335-43D8-9236-D825A4852F93,2013-05-30 00:00:00.000
1197,KdMmUen+5VVebs83e81nrB6dHfFSuvhPV+7KNCWVGTs=,gBM+go4=,0B6B1F89-0D9E-4FED-8940-3F65EDAEB4B4,2013-05-30 00:00:00.000
1199,AI+KoUdA4XQcOZdVLM5fW573x+opUHDHSXxhPuylCL4=,s0Fgpmc=,D4CB10E0-3BC4-4080-B53D-B3B30E1166F7,2012-06-30 00:00:00.000
1201,8Qm1PjIUHrwqWDY8nMVfB4qUnizpmFJfhn9mkV3kwo8=,5uLI9TQ=,A2A6991F-0825-4CF0-A7AA-1731B9A18F4F,2012-06-30 00:00:00.000
1203,GEdCYauvHekFxYpM0bYn4e0ipp8SY+vTyO9aqudo25Y=,hvfA+Y0=,523250DD-4908-4E18-818E-EDBD7497D441,2011-08-01 00:00:00.000
1205,EAI1ECvxzm9o9MbS8sPVK9QqTkerK/+KO5Wt6escxwY=,7xO2UQE=,B9AA5171-705A-4C8B-9BDC-BAC0F12A7A6C,2011-05-31 00:00:00.000
1207,UUjDa8Zdc4Zz63sgzUXpnW3zOJwJZoBuQjoNvF2FVs0=,SNjG3l0=,5EBF9DB0-4641-46FA-93D9-84C35FACBA82,2013-06-30 00:00:00.000
1209,OIPPJ24RQUniHiZOc/UbN4RHr0zjQkfsEvkrVpy45xQ=,utQmod8=,BAF4D742-85D5-4DFA-9343-D4C435AA61D2,2013-06-30 00:00:00.000
1211,Mm7GafEB1oHJXept9uxIAGnsc2jKRzr0UgDRANPqAsI=,j/3FTKs=,F1FE69DC-B5B0-4941-BA26-3E0DC11D6CA1,2012-10-30 00:00:00.000
1213,tYV64ygQjda9WaWGc8CfVwqOiTHscX15aCHq9OPvjkw=,a2bt7rI=,56D38CA6-0102-4990-8A4C-CCF9B60675DE,2011-07-01 00:00:00.000
1215,JM8Jl1msELWEL8AlgkQ/cej3rlO0TFq13PfmQ/bHakM=,OLqP9tg=,0CD2D4CE-6E37-42B2-807B-6F89B219F0BB,2012-07-31 00:00:00.000
1217,FI+QpFgzPmmfZMk6bavb0AtoPMvD4CZ/+wGuwYgso3g=,B+59kWs=,B8186379-AF49-4DE6-90CB-3479A72A887C,2012-07-31 00:00:00.000
1219,7OO7XsLMZcOhwoxw8KRfz/SjxQ3qCIVQqjRMtpyV/EY=,J1cVbE8=,A8F54E32-B072-496A-8AFD-6F04039CE1AB,2012-06-30 00:00:00.000
1221,GnW2AnPgp78ik7kKeFg04y7jYPWHmaJraLo+dXQQd2Q=,zNfdMWQ=,B7B4582F-8874-42E4-9782-D67C4331D5BA,2013-07-31 00:00:00.000
1223,gD2lOrxAy3p4xvTGUYnECk5ROZd03OslvHCY+XDxQwI=,/P0XMaQ=,893AB2E6-486E-43B3-99A7-2D599063DE8C,2011-07-01 00:00:00.000
1225,NTtGPrBoJXekEg2D/ryHHVYGX/fuL0VeSrhQjzykBiQ=,3D0YsUM=,DAA38ABF-CDD1-4E47-BC5F-882A0625A55A,2011-08-01 00:00:00.000
1227,NiUsCVv2EYAYfE2mK4VPPDgV7BXgOR4eQ4yVOvsOG1A=,Cdwoi3o=,6C202D8D-B97B-455D-B7B4-A22316B0A25B,2011-07-01 00:00:00.000
1229,KQnTVrF88pDtzAwfV+7dDpsvf4FFaBRltsryZggImmI=,jZhDom8=,B4CF7149-5D73-4CE2-8352-51CBAC00DEB3,2013-06-30 00:00:00.000
1231,/1zuZO01NBBN+zaoVVHAp+srLdfFp0nBmPrSBGPulOc=,jMsXQbs=,B4F3AA7F-FC7F-44C1-9966-7C685023B168,2013-06-30 00:00:00.000
1233,DzHYNDm1zNPYPTioyqycvGh4EeX62FkNUDnMijafeuo=,m5TvJG0=,507A1363-9485-4273-9A4E-CB421635C6B2,2012-05-30 00:00:00.000
1235,XRbPUzkzKesTrEzvftw5uMTagaFkYgTZJJlBScNp0hc=,4YXPsTU=,EC87A539-723B-4E8D-9039-262E8DD1FA87,2012-06-30 00:00:00.000
1237,tgMDK3qjc6HiiWHXztTrPQw/eEJWy2T9OWRLlcrhhbM=,W9zzlRs=,C16489DE-A0C3-4514-B638-625637EDEB9C,2013-06-30 00:00:00.000
1239,1cmgMEkA5UIRi8aU74lzZYI9alSteb1WJ4aHCBwTF2o=,FDD3NXU=,9F402F97-5E0D-40EF-A649-68AFF3D70CF4,2011-05-31 00:00:00.000
1241,MA3e45BYPTDfQV7Kwg+fh94UR4S5kCbr0wdRqncaG0o=,0sZGs8c=,F98A195D-3538-4A28-815E-AF61527B09AA,2012-06-30 00:00:00.000
1243,v9tjo4izinAmIevwhur1w9F/Wj0yCIj1eXG0q2dFc1s=,7uZHIds=,F85E0647-0A33-49D1-BBE3-B46B2634194E,2011-08-01 00:00:00.000
1245,kV0cL2OLqsK4OFtnZiL106gAKEZOBwGuAVYOYakH0kM=,GAfxRv4=,566318A3-12B1-452F-B14A-5F473D590515,2011-10-31 00:00:00.000
1247,mRlneOXlOAeCB933jZa7feXdbAQZrhsJFooCOjj/94M=,sUMgQzU=,DDA636D5-85DA-4AF0-AE86-FD4B6E97AACE,2013-07-31 00:00:00.000
1249,1ToZ08MqoXg2WgXjRuqr4W0dlXIr41D9aFWel6w5U7k=,GLzSeMs=,5DAB9559-CC9B-48E2-A18F-562BB89FF94F,2013-07-31 00:00:00.000
1251,056V7iOc8FPUiLanlyEqQX6cAWuL0TJ8fQBhX7mEjMU=,b96sfSU=,94406CD8-E1BD-40BA-A4CA-558A82615388,2013-06-30 00:00:00.000
1253,Tp1Zre+rOA0pmlkyosHvuAxhbMWt7UcvCPrAYmXyI+w=,GdsdWsk=,AC6BA171-ABA3-42AB-8339-A464BAF3DBBE,2012-06-30 00:00:00.000
1255,2WMJfIzZjrB1xeQtjtSTUQfxxeowOV9LmAjmUkH/qP4=,A+rOrG0=,989AF0FA-7402-462C-BB67-BE5E09F5353D,2012-05-30 00:00:00.000
1257,tTeR7tEh6XEQtr0WQ2eXrHrqjsOt2mdihjWZ3c4q50s=,IrqLpXQ=,901C9323-7119-46C4-8C7B-00B87718D74A,2011-08-01 00:00:00.000
1259,3nXek8BFNaBhIi8CwSzQOVdo1ZthphI3kGbZTrt6jNM=,/rh9tFs=,B90948AF-0AF8-4235-8615-C6B9121AAC37,2013-07-31 00:00:00.000
1261,Lnmlu4QQtM/XV5tu7WSAS1eskuN/IZncWQ6DIUUbl/U=,024Ih3M=,4C7569EF-398C-4654-9035-A96BD370C781,2013-06-30 00:00:00.000
1263,8x6bpv0tFDausfY5Z8RQwPKRz3E+N1BszPMzVAsq5kg=,5NcSbeg=,BBC8609C-2DFF-4E1B-B8DA-AD720266912F,2012-05-30 00:00:00.000
1265,Re4KikAJLZeLX+pM2Bw7HZNkd5Yyd/vrGB7WhjbYmCo=,lGI5cA0=,495E6624-521D-4022-ACD7-499207482ED6,2012-06-30 00:00:00.000
1267,I2HiduC1LR4LnxkLk1SFZ0OCyPveKfbQ6Q4mjKnPiyA=,PJEpZaA=,3D09933A-B41D-4633-AA57-32CBED0903DF,2011-08-01 00:00:00.000
1269,dI+A6Ikk6Eh9ypKYxrAEHGdSxjzUhy8bEyDdFjggW9g=,09k9Tis=,66A1C48E-B400-44F3-BD3D-8C5A7AFBB05D,2011-07-01 00:00:00.000
1271,0d3F0pfNxXFKEufM738j3/fA0at2eUlZA8ibqRnMr7M=,6fOTb8g=,16205B7B-6085-4AD0-AAFB-C2D8917322B6,2013-06-30 00:00:00.000
1273,L156Cf8+JbUaz+2RkrqOxRYI9IS5wsDFiKuBChmM26Q=,vn0gHKM=,0D8CA1B7-DD24-4B02-B3A9-2E97AABFA64A,2012-07-31 00:00:00.000
1275,6p4SZnWdWPrBclHkaWFeooblNWE+Y4VJiuTM9hyonDI=,HaDRSbY=,700F4FE5-9687-4C36-B9DF-BF640336C251,2013-06-30 00:00:00.000
1277,zn3Nk0+i/zyvxFNh3OziN2Pxa3NfiIlVMJ9Ox86ytao=,5MZXwF4=,7FB3121B-4EBB-4728-B9C5-5C6138F7C308,2012-07-31 00:00:00.000
1279,el1s9e+hWeb+79bwrhU+hxHEyJN+j6tR8vWyKJDZmTs=,QgzjTPU=,60B54DD9-85D3-4E56-B4C9-893127373000,2011-10-01 00:00:00.000
1281,katp5sn21ZqJq5Z26YRBk9XXP3iFjpsX7tNPYAAxZlI=,xw9RymE=,31D689FA-E2E1-4F32-8DD1-DDF17DC85BD2,2013-07-31 00:00:00.000
1283,ox4SPBzzVPKyCVoIcZvkdVLtnQlKoDXCciBGcqVAfrI=,n7ydrrc=,8944B04D-A45B-476C-8697-080FC0915913,2013-07-31 00:00:00.000
1285,nLKssOxLrKweSklYnnYxQYdjph4osE0U3KIaDIdTgsE=,Hg4uR7g=,ABA9D237-8C25-41E3-B5FA-E16F33B3D5E3,2013-07-31 00:00:00.000
1287,HyZexVTTLfKfhx/Sb+XHQb4vta2LC1FD3OYIkpmzMlQ=,/kc6RdY=,75278631-223C-4BC9-BB5A-FC1D237619B4,2012-10-30 00:00:00.000
1289,BmJaM+147GrhU00kNTtaTolp0EJcarJK/SCfew4ZiYA=,YADhpPo=,E61A84B2-6C0E-4A16-AB9A-F7C414B2D55F,2012-06-30 00:00:00.000
1291,A6RveLbS4qIaP/sOesBWwK7KlcShNP0N7DDN2VRWxYk=,vhvGQUE=,7D2B15EF-6437-487C-A313-34D0520C1C48,2013-06-30 00:00:00.000
1293,viR4W7eY7DDH81eAFhdKTb8Hft5EM8K5CcxdoPdoqgs=,ZcFvFFc=,633E6E0D-382A-4A59-8B68-18605AB8D666,2012-05-30 00:00:00.000
1295,XKb/GbNNUPKesifxpBwavz3wz5Y3jbFPJgsBIVEFvO0=,/9h1e7s=,3636CA5F-1544-46AB-B0CC-BF18DE36F230,2011-08-01 00:00:00.000
1297,Lk6x4lbbepoCdlNUxLYjn6D3zCWVxEKiK2DwxCURAis=,s7z2FRc=,04B801D2-D5A5-4ED2-9837-806388559733,2013-07-31 00:00:00.000
1299,3BEG9vny/uNRo8h8on8py661xu+fFT2rXMGTXeq2dIE=,g6Cak5k=,39EDDA82-70EF-4B59-B0CF-2172C3377153,2013-06-30 00:00:00.000
1301,qUddcyDDhMORzm2Tp3YcC3vD7dXKgTEDtTorjPbhbmk=,C2IP7to=,6B1AD38F-6B61-4B9D-91CB-39ABF6C777F4,2013-05-30 00:00:00.000
1303,LoVploOms9pM4zQpIHQdGFLraQGd2ZtmlhGCKz8RxZk=,1PXmt4Y=,4ECC6E9C-014E-442D-9380-56AFEAC12785,2013-06-30 00:00:00.000
1305,M2iP88O+gIF88E9NpBhI0baOUusaGXrum+clJ/miHO8=,6UypM3o=,F68080C1-99C1-4933-A1E9-8D2A29842DB1,2013-07-31 00:00:00.000
1307,QFcESEnv3fd3s0KxftaNIRbKv6ba7PNXWLVrlx/mrF4=,WVm7PpY=,9B343B2C-40A6-48AB-A102-4129BC20C621,2011-08-01 00:00:00.000
1309,WpDsL532CaXnQ0yOCT2mLbEEzSq4QMTSkVDDqb6lkc4=,VfT1GF8=,A62485E7-C28A-47A1-8991-4400466DAFA7,2011-07-01 00:00:00.000
1311,heRwLFQMae6Y0X7+Q7tLrq4gB5sXd8jC7uiIjXlEs6Y=,OHu+9rc=,D4A518A7-C8D8-4552-8687-FAE146FFF259,2011-07-01 00:00:00.000
1313,Ykl2OrYQKd/1Ei2EesxVkvAKCx7Oj99TwXHqdjEnfXI=,7XS6pwU=,68F3EA7B-95B3-4484-A0C0-898797E7D7AF,2013-07-31 00:00:00.000
1315,WUVwF0DrFQIyV3IcnLCFlxBfIUdosdqjVymSQjkvacY=,4QLzZF8=,94D38B65-E763-43BC-9B0C-63F3F80D2CD7,2012-06-30 00:00:00.000
1317,sbrtAXJY79C5nTfNaktfR5zn9+uSLMSL26NETFSeEas=,UUwXzgY=,4AFF9026-0C55-40FA-A7D9-EE56D57D49ED,2013-07-31 00:00:00.000
1319,y3YyySPHg7l+/+LZkIFmyZ7gE+BOIOdPEq+t+oE093g=,4m5UYgM=,AE59004B-887E-4618-BDC1-631F8B83FDDA,2012-06-30 00:00:00.000
1321,B2RR480ridZSqURXY3APlxFk13GITW6LDFutGbpSUIs=,5MEUKYU=,BB8D08F0-ABA3-4BC3-8C55-49D344E6CFAA,2011-08-01 00:00:00.000
1323,AiyIpfett+3ZzzjSNc8GcfK+K9JlRaAH2WWmMXqDWwM=,i/iBYA4=,5C01F363-E504-4C03-9ED7-314AE3BA0419,2012-07-31 00:00:00.000
1325,XrcuygOte7eGdTleJOKDmf/XBySqc/0xVbjpIPzMWQA=,R273GbA=,3FDC5CC2-8C37-44B4-986C-6FF137D98C24,2012-06-30 00:00:00.000
1327,7dnLSdRuWFKBMjmORanIkwGVy3smf5yZI3YxSSyd5/U=,jH5dJh4=,1A4A3D27-3DF2-48A8-A411-53DC5B95FA82,2012-06-30 00:00:00.000
1329,MO2kc8uiSARHp+gxFShJchORmBfhfAz+NC31TDVciS8=,QXbFwBQ=,6CB1D331-6C4B-40DF-B5B8-91E1986FA599,2012-07-31 00:00:00.000
1331,61zeTkO+eI5g8GG0swny8Wp/6GzZMFnT71fnW4lTHNY=,c7Ttvv0=,AA0206EC-C11F-4186-B813-91E9EE33A1EC,2011-07-01 00:00:00.000
1333,IaD5AeqK9mRiIrJi/etZGVO6EiybLf/oksA2CqrpoJ0=,p6pOqKc=,9993C9F2-7023-42B5-8C86-868D5A95B47F,2012-07-31 00:00:00.000
1335,ylTpkIOHKLcjihNjS0j/k10eOHOsWQMNhlbuOCp+UTY=,TgZnUOg=,55E9BC89-9F47-4F19-8AFC-A6331A6601F0,2012-07-31 00:00:00.000
1337,ZAtUrKu4Qw++qu8VLy/MjEEMfNmqH/MuRe82IDeUMLo=,nAv1gnw=,20F00FE8-CA72-47C2-A219-4BB2DFD0F84A,2011-05-31 00:00:00.000
1339,FV6z03ywMJOumcU+TEoL/Z/s4YP2fe8B3MJUUTA0CHU=,mFRhaEg=,26099AE1-068A-472B-B8AF-E33A4A8CE1D0,2012-07-31 00:00:00.000
1341,8PG7ovU4zudaNq2KSvysK5ep9uj1Owhd+XJstog5YN4=,DYNuBlM=,E21E7BF1-0548-476B-ABB0-4EED4326898D,2013-07-31 00:00:00.000
1343,6XewBPRm5KuYdoFLhA6cFa6v+jHnsGzhUjdWNZEjjqs=,Yl6kc5g=,D83E22D1-6BF8-42BA-83DC-C2027EC9AC98,2011-07-01 00:00:00.000
1345,Uo3kAuNh936QfPTIfPt6I6Z3+olLMRu5IC5awuzDaG8=,uHgb0IU=,963B5190-AB48-4658-A798-79F0B807A54C,2012-07-31 00:00:00.000
1347,jLMkpmNutZFzWw7sSWZeqd91vtlRwaWx2Ub21mhsvlU=,JK9/WX8=,B62B16B2-6CFF-448B-8869-FFDC26094C41,2012-05-30 00:00:00.000
1349,cWejn7EK2XQHmJJFcKB2DQCqL6ezMr4rvGhhqm7FvTg=,5N+jQuc=,41ABCD9D-722F-4129-9BCF-BA65F50F1E7B,2011-07-01 00:00:00.000
1351,YYTwMHBzX9ZM2XoYAzTo7bVfsHm05BO3Sl1+sokcRjM=,Zb6O1a0=,4DBB74FF-B8F3-4133-91DF-2D26D73C07DE,2013-07-31 00:00:00.000
1353,ZhmlTuz0zIhU8DiyHamNQbtine84WzPKt+MJswRE7yE=,fj9zLnc=,B60FFDAE-4292-47A6-8D70-C5C37E0B35F4,2013-07-31 00:00:00.000
1355,sBDHP/KGJ6wWZ6LX3H3U+VMEolO8WN91ZUrCwcubh18=,Y5f4mDI=,E37E1E50-C759-49F7-82FF-511693E328FE,2011-08-01 00:00:00.000
1357,VzG/BDjkh2mMWAn2eZ/FQDI5/pGurtzdCfxTaCf6zAs=,N5Ajt+s=,05790136-DC39-46B7-877E-4BF373FEBD94,2011-08-01 00:00:00.000
1359,NCIEHFdWOrgXFDd6SE817buY5XNWSBCQZlOsgOGIP2E=,eK6Wzw0=,F6D0459B-F0A9-4A4A-8C1F-62D0EF47ABE9,2013-07-31 00:00:00.000
1361,4pc+4LJHUeXxZKQwG5vbWUZXRwWTo+LuzQQJdr/t0ik=,eu/MnOA=,400EDFFC-0F5C-4DD6-82C9-63E77D295AF3,2011-07-01 00:00:00.000
1363,5obs6LI7GwHZ55lps26uIsPyz7E4xBxF6pdB5KYAnn0=,/Q1sZG0=,49491421-EFBE-4D60-83CA-DB46EB10C481,2011-08-01 00:00:00.000
1365,oLsI7T4yfqirl7EJF7UZnhhoHuRiV/Ec2kaG6KKmfzA=,cu2iMh0=,57418B4B-B182-4769-8A5E-BB553EE4DA1C,2013-05-30 00:00:00.000
1367,4wMARaGSdJ36NMWSghaEHOvqGA6TSKb3JZJ8QlNfnok=,0JS3VLg=,40C36063-07CF-4125-BD8D-5819605BC5FA,2012-07-31 00:00:00.000
1369,6Iuo6IRFhG2SYONxG7omZvZFRCA5nZRtzY1duyPJHQY=,oFj1C/g=,3D5DC039-96BE-4E80-8583-CE8BD47D07D3,2013-07-31 00:00:00.000
1371,qE35+Yj4hYU97ToV8hswsOzcxEz23lHAGGrIx9xL2YY=,DfqJQ4g=,FF61B876-A61D-414F-9BA7-4B4069578534,2011-08-31 00:00:00.000
1373,E1wwrSH3sVJUF8UlhuAF+A5UTcdr1LObJBI67CvopDA=,LqtoWXs=,8B64D097-3FA7-4FD5-B999-F853707F48EF,2011-05-31 00:00:00.000
1375,PubfC/rRrBqx4Duzd5die33tt0m74frlazigsOv3D7s=,IZ6tF0Y=,8EBE16E6-9DE4-4984-B123-3DF1D997AC3A,2012-07-31 00:00:00.000
1377,XSaGIRNfIrena6Xx2M1AedAbYlz5E3oq0Kfj2SwzuKo=,Elgm52g=,D5E691AB-7EAC-4462-9A96-39D76EB1AD7C,2012-07-31 00:00:00.000
1379,hbMq0PQRu8DU2qbNvvhwHDy+dApcrNoXfcewTPDqWE0=,h42iTAs=,C5A6199E-9537-42D8-8F81-E0D090480A6B,2013-06-30 00:00:00.000
1381,eVyn3oU+PF4k5dUPOBDIl+7JqQhO17DiG/iJE8dPkgc=,MYqiM6w=,2E888593-337A-4181-A143-6243504A036A,2013-12-31 00:00:00.000
1383,Wq8C7oTSi139AeO/bcddscW5XAS+4daT5L2xQ+J1Urs=,Q0gFeGQ=,E4FE202B-BADB-4530-AE1E-D7306A54E775,2013-06-30 00:00:00.000
1385,jlXuo2MxBdUaBFU1a7LQeFlHkJUTu5koo+dBRsKSbrw=,blIz9rk=,99BE723C-737A-4937-BA7C-C4F6885630DB,2012-07-31 00:00:00.000
1387,EQfen7Xb4ZYQG6fC/yOA9SRKRw4HtLTBSHq1n1yOiAs=,LH8E+mM=,33690803-4DD8-4CA0-89D3-001F78F69A90,2012-05-30 00:00:00.000
1389,Ajd6a502mnEIwl6n2we4J6ee42p14MOpKGWrKSHsxxo=,YuvPgz4=,002AF385-72E0-4999-8094-E5AF8BFEB83D,2011-05-31 00:00:00.000
1391,UbL/DUTnTSqLeeA4RQCXS5ofw+ATOi1iWyGfuy/PO6g=,CAB+B+I=,AAC6351C-48A9-4BDF-8E84-B38543621C49,2011-10-31 00:00:00.000
1393,Io27wVPQenseFjuryNClpoCLiH0HtpKdgQrqYO9W/OQ=,1sXsDEE=,79F3237F-D748-4B77-9958-8F21C87E178E,2012-06-30 00:00:00.000
1395,zAoPPaht4yaioiE0RQs1kr4M8Epvjt4qTrJcJSWYurg=,5PL17QA=,E09391FC-1644-4980-B0C4-4B7889A3AC19,2013-06-30 00:00:00.000
1397,lePksYQQH7iiujo49o5l9u2k6fs+JCFtUHkyVL8P7WM=,JYjWVqI=,3871FDDA-BED4-47B0-85EF-14D147B84FF0,2012-06-30 00:00:00.000
1399,ZjAIP7TgRcwG72/kK7Y5sBnlk7Mlga3O3GJUGWbEziM=,Xdd+ReY=,A53C5E8D-F775-472C-923F-218159BE0627,2012-06-30 00:00:00.000
1401,zTIlJwPJ9VjXFq2kSSD/H313VF0ZlgeS3a6z5UDvo9k=,Em3q8s4=,E568F8EC-6851-44DB-9DDF-317AB2A84992,2013-07-31 00:00:00.000
1403,om5PZqKM1Q45cWiYPIrXl/Aae/JkbppbhDiC35ExpI8=,6YiQ2V8=,AF1111A3-C313-4E07-B9BB-B2C8EE7ECEFD,2013-05-30 00:00:00.000
1405,yFi3yGOATh6SBDVcA2+76Fx57aewXlckixsLIK6rBQ8=,WWk6sxA=,F1176B90-5164-4559-8FE2-80A77CDD6EB9,2011-07-01 00:00:00.000
1407,t1dWZMg02t3r0O5xtxEpMAQjvHOCdJvSUgEsc+DlfjA=,s3QFw4E=,4CA72904-0DA8-42BC-9DDA-C5A628298686,2012-09-30 00:00:00.000
1409,7Rt3EiYjLXevQHTKMCMAavZEDngeIlBpAJZwplBW0G0=,M6OjY4Y=,A44BD932-9CB3-4A89-B611-66DD9516B9BF,2012-06-30 00:00:00.000
1411,ixajZho2s3ev/ogNQ9FUe1TyfA9yX1aEVWDOy/mdUAU=,k3iiros=,50AA1BD6-4438-47AC-B2A7-279F90500B87,2012-09-30 00:00:00.000
1413,iPjYe483dSgp0POtxsJVNCcegR3PdCK33L1Elr6F14w=,CqQEYuw=,40932458-9390-44F7-9E9A-3F38193D78A4,2011-05-31 00:00:00.000
1415,y3zGPLljHZkA6URgt+LlFCeLdFmsPCD5B1D7s0eygZY=,IXdqrVA=,66C09735-EF4B-444B-A78A-F0354BD7AC00,2012-06-30 00:00:00.000
1417,fLh6z9dFddA6FLXlQVHhI5C9QbgD7gDHv63wFwwLzx8=,OtAJEtc=,800581DE-0ED4-440D-A266-A3409AC501D4,2011-05-31 00:00:00.000
1419,Uz3rEfmezTFCd7vaQ2yHqjOP7WUfsUSy7Wn2uN407XQ=,qrjd5Po=,CD8091AC-9361-4B7D-8395-8BB65623D60C,2013-06-30 00:00:00.000
1421,3KgKYb9EBFwKJjyQO3MIb4DM8Bn4/C5SFdPrIH/LTaQ=,UrAO7Dk=,AD261384-EDF7-48C1-86D6-E820A225B761,2012-06-30 00:00:00.000
1423,FA9j5YePslFGxxwINV2WNFLdtlbCtTK0YuF06zPc16Q=,ojfzrl4=,4C97C77B-E058-4A72-8DD2-AAEB83FFD60E,2012-06-30 00:00:00.000
1425,ZoY0+khcW5IFNHszZdW3+g5b7xWZLakfBmLzPRGtfpI=,cpPYnNE=,E0FF2EA2-D328-40B7-8B25-05948FC4AD72,2012-07-31 00:00:00.000
1427,5PXYAm6p9egcIDhWeew6vx99xtvcPGT9wmAzaCO/ckM=,6NBGUQ0=,3021018E-984B-4409-9D58-D21849451B3D,2012-05-30 00:00:00.000
1429,7fCBS9M7J3qJvmN3sgO/fbT2ap3vnYQ/k+fKjaHYP/0=,r9owTtw=,FF6BA503-8726-4EC0-9B7B-F9782796EB82,2012-05-30 00:00:00.000
